"","U.Clus.1","U.Clus.2","U.Clus.3","U.Clus.4","U.Clus.5","U.Clus.6","U.Clus.7","U.Clus.8","U.Clus.9","U.Clus.10","U.Clus.11","U.Clus.12","U.Clus.13","U.Clus.14","U.Clus.15","U.Clus.16","U.Clus.17","U.Clus.18","U.Clus.19","U.Clus.20","U.Clus.21","U.Clus.22","U.Clus.23","U.Clus.24","U.Clus.25","U.Clus.26","U.Clus.27","U.Clus.28","U.Clus.29","U.Clus.30","U.Clus.31","U.Clus.32","U.Clus.33","U.Clus.34","U.Clus.35","U.Clus.36","U.Clus.37","U.Clus.38","U.Clus.39","U.Clus.40","U.Clus.41","U.Clus.42","U.Clus.43","U.Clus.44","U.Clus.45","U.Clus.46","U.Clus.47","U.Clus.48","U.Clus.49","U.Clus.50","U.Clus.51","U.Clus.52","U.Clus.53","U.Clus.54","U.Clus.55","U.Clus.56","U.Clus.57","U.Clus.58","U.Clus.59","U.Clus.60","U.Clus.61","U.Clus.62","U.Clus.63","U.Clus.64"
"5284616",1.73458190861125e-06,5.25790768168348e-06,7.71338265880431e-06,4.67739996700564e-06,0.000380681542268425,1.33287226886344e-05,8.04258936074147e-05,2.16166707158338e-06,5.48717099129705e-06,5.77228614464581e-06,5.92242819327431e-06,2.84293011641011e-06,1.33390278354663e-06,2.58832176318998e-07,6.1741955072441e-06,1.8838569688699e-06,2.36465259492739e-07,1.8039573598395e-06,9.69579162939225e-07,1.74559381339306e-06,6.56840775855381e-07,5.36963572755438e-06,1.13612666449943e-06,3.40373733282786e-07,3.86672757363019e-06,7.62557094445142e-06,5.94621864830276e-06,2.14896610482696e-05,6.30967976846305e-07,1.59777083588295e-06,3.65995309759725e-07,1.41084865469667e-06,1.30879789292386e-06,2.50156011879438e-05,1.34813787312007e-05,5.50705499806974e-06,8.06627385602242e-06,2.50126813280192e-05,0.000205894522520196,4.59636782880507e-07,1.05234551335603e-05,1.22652551629462e-05,3.16627556584615e-05,4.49681132481366e-06,0.000141630073619087,1.32976919712985e-05,3.34449254285488e-05,4.34842005691323e-06,1.95909769595828e-05,4.48917134372858e-05,2.71156371014411e-06,2.6072293863606e-06,8.75357464479569e-06,3.40749684429616e-05,1.06542833051962e-05,3.20218313911347e-06,6.76005251214155e-06,0.998704459196613,6.09421402668152e-06,9.3962379925586e-06,8.10735818718984e-07,6.53278379867522e-06,2.01409160754968e-05,2.05500026234629e-06
"114864",5.48449650679758e-24,1,3.22611077278335e-23,2.06035042095098e-23,5.82448286509056e-24,1.09058460529643e-23,6.3268475265912e-24,2.81218531926239e-24,5.29043268435477e-24,6.75433220341395e-22,3.8073313194884e-23,2.11295219211022e-24,8.37324312003991e-25,4.81876333258506e-25,2.46404048059139e-23,8.72528982300836e-24,3.82053768868147e-25,7.59689172958105e-24,1.68015538367488e-24,3.8046508842929e-24,1.23421105805199e-24,3.02893706961396e-24,2.24233011210616e-24,6.35364646797343e-25,3.18234172342018e-24,5.07589552360887e-23,1.90275941976514e-24,1.18028780052743e-22,1.04998042612511e-24,4.44394108907662e-24,6.83653241059752e-25,1.64511371786076e-24,1.14297731242316e-24,2.34716614726466e-22,1.0497471242583e-23,7.29217094895675e-24,2.89913448233818e-23,1.87829810885992e-22,6.33889455931948e-23,5.88158548755992e-25,2.09136576243672e-23,6.18802467927972e-22,8.74704474592801e-23,1.53658218743578e-23,3.26397574383972e-22,5.42124804902299e-23,4.75221720845078e-24,1.91764981187006e-23,4.83235362013079e-23,2.94503237493455e-23,5.81931110906354e-24,3.15454101192103e-24,1.14071040099365e-21,4.08789789130621e-23,2.49448148286307e-23,6.90812370329848e-24,5.42684200141452e-23,3.70464846050706e-23,2.95089804466885e-23,2.21926953419686e-24,2.61887830987208e-24,7.38947625689562e-24,2.41889730658739e-23,1.37634885874219e-24
"5284373",1.40369532587913e-09,1.70339544996737e-09,6.30840516938615e-09,1.85912098777869e-09,2.52236491238215e-08,3.5971298243974e-09,0.999999602563894,5.97817802245665e-10,3.14750899929677e-09,1.35445749720939e-09,1.39792351218233e-09,2.62090069574399e-09,1.07192822799126e-09,1.68763373491941e-10,5.58388503493935e-09,1.14305941611508e-09,2.21690796236987e-10,1.20654573224706e-09,6.68037352725252e-10,1.61448186642988e-09,4.32245288882506e-10,1.34968534928452e-08,7.20022020807923e-10,3.27253929827445e-10,5.80690732508937e-09,3.86895743274542e-09,6.16574269815963e-09,7.97490148252757e-09,4.70491702325579e-10,1.1927502844932e-09,3.01761178273187e-10,2.5276414715235e-09,4.56061546532192e-09,5.21359229592111e-09,4.12983482117448e-09,2.98901378108044e-09,3.34588906707675e-09,4.69317363032524e-09,5.08887893850517e-08,4.91329775353258e-10,3.290362221527e-09,6.29544682417782e-09,1.38478544069718e-08,2.82989006485162e-09,2.37099744648703e-08,1.53023608694852e-08,4.45672289409785e-08,3.63279192273453e-09,1.29570756823859e-09,3.79661340846821e-09,2.23792397180199e-09,4.19129578421712e-09,1.90480072988317e-09,5.43474895057437e-09,3.85207692335868e-09,1.29775339786131e-09,6.54325108142019e-09,3.09164574821107e-08,3.70391703770542e-09,1.15996044719231e-08,4.92309600967254e-10,3.69621292072195e-09,1.00289818830126e-08,1.24783775607551e-08
"1983",0.000481636143858604,0.00012903525337835,4.87021250990345e-05,0.000311774600303231,2.48041587995416e-05,0.000698905050027255,5.5811024990186e-05,8.07925284208258e-05,8.9216553142611e-05,0.000406151897893095,0.000512863400567497,5.08612092596049e-05,1.70651423117224e-05,3.96084435426158e-06,0.00017026144903354,0.000257886009840099,4.48146313747029e-06,0.000532872568532714,1.48377839032572e-05,9.68864647011507e-05,1.005142207567e-05,3.3315451810785e-05,1.59605393272228e-05,1.05154167398689e-05,5.05715900131859e-05,4.09585442212818e-05,3.19885169173607e-05,0.979219783775671,8.22458477723977e-06,0.000124728922059945,4.82795964381878e-06,2.15616939113351e-05,1.09424736426415e-05,0.00211028448335179,4.85451701737206e-05,0.000182960913507012,2.62472508709366e-05,0.000996078442792161,0.00156129738757826,5.59629619057559e-06,0.00134322582643978,0.000321891716118008,0.00112331042139433,0.000233709618563805,6.79265151612728e-05,0.000632174482024282,4.1927254658806e-05,0.000279663916306204,0.000130313800093232,0.000414264591086304,7.85269514384845e-05,2.61863180418637e-05,0.00102401007209041,2.82291817210735e-05,0.00196832995753415,0.000291385410971255,0.00171252334076107,6.00550974574038e-05,0.000406249462043227,3.63209216572377e-05,4.58820341190024e-05,0.000198669196208556,0.00100943574212564,2.25416651547135e-05
"61503",2.45028057922856e-05,6.13603593075858e-05,0.000509619839678223,2.564924890155e-05,0.000218859453686729,6.50987187716886e-05,0.000126633006026665,2.14600608339204e-05,2.86193804449965e-05,6.09043048492902e-05,4.66064512268422e-05,7.4628971188221e-05,3.09309228270636e-05,3.02196566405529e-05,4.11307558372961e-05,2.59872679532645e-05,2.73598251599628e-05,2.91637786751354e-05,7.89738189821161e-05,3.14510400637666e-05,7.45470594622526e-05,0.000326640865122339,0.000203323679399718,2.04721793050559e-05,0.000247453726419769,0.000144911015169135,0.00019069613553576,9.48445045056914e-05,0.000272954801305831,2.1883880789252e-05,0.000988557436978423,0.000110590194265283,0.000117996810419473,8.61887595544217e-05,0.991776874853762,5.21318467312187e-05,8.86460263080313e-05,7.368201188088e-05,0.000109978771738153,2.95277973780218e-05,6.1276725507155e-05,7.24118172003042e-05,0.000106180990900082,4.37166568950159e-05,0.000381470277206,5.21006990356561e-05,5.63210134697794e-05,5.39471655492531e-05,5.93603660079375e-05,6.2687413214303e-05,2.94906311845303e-05,0.00149868193575042,7.08856744197249e-05,0.000147231010469374,6.94874306783131e-05,2.28025325277119e-05,6.51448001397777e-05,0.000175398693058194,4.79639512653787e-05,0.000120662569949487,1.53136188063495e-05,3.13557508139911e-05,8.45191810871721e-05,8.05270719859359e-05
"5311068",0.000124801738340254,2.55616027626038e-05,1.14409365360202e-05,3.80788391869542e-05,9.23071359874344e-06,0.000805048717422797,1.61642189417034e-05,0.000141371318439558,0.000298285936611915,1.57566013071634e-05,0.000152186915439355,0.000240642963453293,4.44339478828003e-05,2.11076049604541e-06,0.00176734714053886,0.00121338360069503,1.97690743219077e-06,0.000109066244567732,8.69348179489122e-06,0.00536522544094483,5.43530764151022e-06,8.09264784463412e-06,7.90680746369274e-06,2.1836524251312e-05,2.67176626366468e-05,1.43616168777479e-05,2.51763518633486e-05,0.000172085455234577,3.53533246324854e-06,0.0005525966899817,1.97971089477672e-06,2.22257281773235e-05,4.63745885318755e-06,5.32668485802805e-05,1.00159646829506e-05,0.000345012509137113,1.13671148655379e-05,7.74672245029918e-05,0.00011808268505919,3.53513260308494e-06,0.00098464878112766,0.000180237278521425,0.00175350936003417,0.00563215576300197,1.85027648062147e-05,0.000305458801021674,9.52457942865676e-06,0.964566558856432,1.5507148275652e-05,5.33171097404524e-05,0.00455161319173481,8.70240368445e-06,5.90430182241681e-05,1.27304235240396e-05,0.00086197418640793,0.000171296352449898,0.00128046629008567,1.57939897901315e-05,0.00280911960766316,1.04895421951568e-05,0.00349091649019502,0.00118496371971599,0.000140785887790877,6.54165414122511e-06
"280",3.42130771006648e-05,4.74809001389837e-05,0.000174810038381334,3.10360638314605e-05,7.95357376559492e-05,8.55825306654364e-05,6.05686063902528e-05,3.34141773593799e-05,4.0814928410449e-05,5.42847736507068e-05,5.75322632960732e-05,8.2392032033662e-05,3.20928663604102e-05,0.0003819930513763,6.56124384144137e-05,3.86597513983413e-05,0.00013905438796819,4.51587914511203e-05,0.000256784389238584,5.34185676892974e-05,0.000938350203866568,0.00011349740223952,0.993708314965062,3.31400585743092e-05,0.000147004497083012,7.35312415658157e-05,8.22835215035031e-05,9.94309485554019e-05,0.000104168702438259,3.51918245288333e-05,6.2920735718139e-05,0.000111886149880205,7.58692577004742e-05,6.17527031745249e-05,0.000365241822983129,5.30367683247303e-05,4.13429540889847e-05,6.80097101889358e-05,8.65167771351861e-05,2.89079823009963e-05,8.43371495788837e-05,8.60594498847895e-05,0.00010388776412532,6.64654549678213e-05,0.000115419476942154,7.32706430892317e-05,4.37957652879471e-05,8.17633135219398e-05,5.09538812769231e-05,6.726737070392e-05,4.66332913362472e-05,0.000321957986776876,7.06406113755103e-05,6.71545619470319e-05,9.91022599869295e-05,2.9810856051773e-05,0.000100841800768613,8.00879843193578e-05,6.8354599383444e-05,4.74607517360315e-05,2.86389586834044e-05,3.93465586238905e-05,8.47491599008805e-05,5.71627500081551e-05
"4477",0.00108851237674314,0.000111927971585203,3.49343413194327e-05,0.000184625381613691,3.8308708997186e-05,0.000569279356694756,5.98915724174823e-05,0.000158676049599181,9.8433574117958e-05,0.000984096705522604,0.000920036920202101,4.28745314213876e-05,1.92881768177895e-05,4.78072065899584e-06,0.000183963550759319,0.000100251558671901,4.79919402476758e-06,0.00019400763423719,1.99507965570157e-05,8.24376446685207e-05,1.2423374415612e-05,2.27970984436434e-05,1.89080177801254e-05,9.42336737167934e-06,3.80397549065919e-05,3.33335161848708e-05,2.59002899308917e-05,0.980252832553682,9.03551435195214e-06,0.00021855191799643,4.47919994681004e-06,1.9534580347854e-05,9.05697917425722e-06,0.00077372351551632,3.8982637651999e-05,0.000240097550501931,2.51162739833889e-05,0.00051514418117848,0.00112535080585488,5.15948462263347e-06,0.000990033735420508,0.000442812805440722,0.00143568670133538,0.000546724688759915,8.44370769249306e-05,0.00110881091000468,4.68173522853094e-05,0.000277165272816646,0.000357212794721886,0.000415341419121705,9.1638134012685e-05,2.20155280597594e-05,0.000438448913109342,5.32674412753706e-05,0.00183902514870359,0.000166554818583943,0.000885347975718438,9.21360128182988e-05,0.000766962712576682,3.04858614973117e-05,9.14939672359855e-05,0.000258507343564652,0.0012406862751341,1.94197304065765e-05
"9926791",4.04503660104019e-05,4.05934681458135e-06,6.11873860494332e-06,6.16089257693201e-06,7.08748406917552e-06,0.000959208219587601,1.42048691971539e-05,7.56697083604249e-05,9.70317749008637e-05,3.76902268348244e-06,4.58856151588165e-05,0.00102454834288965,0.000140418381401896,1.13067127463256e-06,0.000384406726488758,0.000202313928033674,1.30860217460121e-06,2.17894951418773e-05,4.85613495686025e-06,0.985375437467247,3.03007240525648e-06,7.62495265792619e-06,4.41479725943691e-06,8.73565823394924e-06,2.29387366317209e-05,4.77405686268395e-06,2.28454089279429e-05,5.09208601551747e-05,2.20666706240055e-06,0.000175363017021984,1.13720985774899e-06,1.45562722763544e-05,3.1626317945076e-06,8.9842122889742e-06,6.22212008153824e-06,0.000407074684519399,3.52791097933716e-06,1.19894257623237e-05,4.14299567706384e-05,1.89364934791618e-06,0.00030279926498808,2.78634549931453e-05,0.000561982210366626,0.00500731085735024,7.27150047881358e-06,0.000139505702549791,6.38283404525697e-06,0.00189055480125973,4.59109272480432e-06,1.34664226790815e-05,0.00128843253697573,6.35553299986603e-06,7.91743061904782e-06,5.00115127750145e-06,0.000265627414107011,4.77833837900124e-05,0.000109103883350921,9.27893285654337e-06,0.00068935558424387,1.08444283589171e-05,0.000169476973675759,0.000146121269437146,5.78332194947544e-05,6.45202890708571e-06
"12947",1.36873651540212e-07,1.76891833436878e-08,1.10603434153419e-08,3.2163705471614e-08,1.5314813581559e-08,7.84988945740089e-07,2.31503404465823e-08,1.27489546203363e-07,3.4122864605068e-07,1.39472204171623e-08,1.95572135299276e-06,1.52178566112412e-07,3.73893899562066e-08,1.91122640510344e-09,2.58418567462582e-07,3.01663286657892e-06,1.66745902364999e-09,2.90597115133505e-07,7.6473019841331e-09,1.08353672593922e-06,4.9669465495028e-09,9.96446044960983e-09,7.88836064581959e-09,8.6821444699681e-09,2.37150322549312e-08,1.33181832269708e-08,1.50527920129988e-08,3.59846035355674e-07,3.90677741473913e-09,0.999958189271048,2.2177847738542e-09,9.30842152250208e-09,4.96967907496769e-09,5.87693996855349e-08,1.24987634237871e-08,9.08856665300128e-07,9.8093919866033e-09,8.85113534624818e-08,1.35427776368198e-07,2.98175763273549e-09,3.73292955852791e-06,1.25848362742601e-07,5.40664988799949e-06,2.16648852936197e-06,1.94636904381957e-08,2.4234831618547e-07,1.05282112686688e-08,1.92955145860284e-06,1.78441484808388e-08,5.66849870300895e-08,3.56092252295507e-07,9.52804799992211e-09,3.86488565986352e-08,1.20828832514914e-08,9.77291250808062e-07,3.05729466943979e-06,8.6064119183589e-07,2.17275300153277e-08,1.0827507476771e-05,1.06070058123772e-08,1.08730417439165e-06,1.50534424560747e-07,6.95399634049604e-07,7.43370974084694e-09
"5280352",0.000338295569006898,0.000117903550698373,3.74231793134641e-05,3.82669965325256e-05,4.14771144092077e-05,0.000873247114007908,6.99139742472556e-05,0.000117348496586979,0.000558358828684072,6.76036053119578e-05,0.00241990475636981,0.000128990744556478,4.413943778991e-05,3.12180212082451e-06,0.000328729720270705,0.000524707068669062,3.13437418960161e-06,0.000112265864642971,1.24927823271921e-05,0.000639784743632583,8.11375449922598e-06,2.54168042196774e-05,1.28851716225955e-05,1.55116959985156e-05,3.69632422216479e-05,3.22963331784433e-05,3.31073655055867e-05,0.00199711326525323,5.67658629323297e-06,0.000389321818216176,3.37138293622179e-06,1.82414093339677e-05,8.85922888163977e-06,0.000137416820376904,2.90271206107212e-05,0.0010539371087659,2.17309929571241e-05,0.000116910040777193,0.000450322424685378,3.89565464183214e-06,0.00417336982684572,0.000348010537800528,0.968175188671273,0.00268163818476364,0.000106735204475374,0.0011899293299723,5.44271953987921e-05,0.00140765489428587,5.16654996859405e-05,0.000150928621496761,0.00111438558252453,1.97027151111675e-05,9.9733654176879e-05,4.79819488133319e-05,0.00129194597313569,0.000483972924859901,0.000494036094704335,8.97190415905805e-05,0.00562140613877125,2.65758751002781e-05,0.000120839974180713,0.00065203825637896,0.000702671249016942,1.82146612947931e-05
"441404",3.10149122631979e-05,0.000416881494664911,0.00100309036839891,6.9793291797089e-05,0.00021633750946831,8.98769714918966e-05,0.00013408849611282,2.77707901417791e-05,4.7034547855678e-05,0.000149968979643195,0.000123138024961884,4.21636537081651e-05,1.6093434269433e-05,8.36062306948542e-06,8.12966491478081e-05,2.92738336077713e-05,6.78921393866218e-06,3.39799768564421e-05,2.98478994088177e-05,3.29515748732716e-05,2.10569474856308e-05,4.068238808073e-05,3.9834303523303e-05,1.04759736471143e-05,5.90457301907593e-05,0.00100746158314625,4.4127314558088e-05,0.000209060012162207,2.7096221216827e-05,2.51167946070527e-05,1.21486856234668e-05,3.04653325992826e-05,1.72615876433055e-05,0.00013394543283338,0.000263918770555071,4.96812705076888e-05,0.0088543248616401,0.000267909350114388,0.00023514178624269,9.70797704335999e-06,0.000134109841612521,0.000504813463359284,0.000281381352117858,8.71194246147234e-05,0.0734591225684981,0.000156742413304971,0.00021283222922104,8.61371490289179e-05,0.000193437114504937,0.000182414241127182,5.60024839497733e-05,4.98000927488657e-05,0.000471303912206995,0.908018663364824,0.00010928417151077,3.7430754561032e-05,0.000116087848909767,0.00147192376118667,0.000123513655004564,5.71876568955531e-05,1.9417665401721e-05,4.42843167871537e-05,0.000153285872577921,2.54900769454403e-05
"6013",1.53077624779614e-06,2.66573181247052e-05,2.31547713956259e-05,3.12583080839866e-06,9.50760757783242e-06,4.11681276154732e-06,9.99274200788225e-06,1.37020895379389e-06,2.0230920848236e-06,7.82181602415223e-06,6.40831120436622e-06,2.10884023231911e-06,8.6015985122509e-07,4.22604695802928e-07,4.43120418156702e-06,1.44436105257681e-06,3.3501772228728e-07,1.83354165555534e-06,1.47287441729699e-06,1.57974026229709e-06,1.08214858346276e-06,2.07218833275136e-06,1.72577824415545e-06,5.16960217935773e-07,3.36436270563178e-06,7.52932904927529e-05,2.50165516739595e-06,1.14530074135077e-05,1.22842594799712e-06,1.35031657788792e-06,8.85428334763342e-07,1.56998550679113e-06,7.8787122386568e-07,8.53100520632466e-06,1.66009992099692e-05,2.82245760671131e-06,0.0035157459178283,1.53385930432604e-05,1.11454474932926e-05,5.15673391854356e-07,6.29448453622605e-06,2.83127419273168e-05,1.51464028238383e-05,4.41486706919481e-06,0.0022078519886401,7.77127767904935e-06,6.68369318903689e-06,4.70292290419397e-06,1.09585243532961e-05,1.00708710608796e-05,2.09752107544847e-06,2.2520677074319e-06,3.74020522811742e-05,0.993780041134397,4.5496924273879e-06,2.43274890281974e-06,5.93844118778928e-06,5.7753085948277e-05,6.3217288777594e-06,3.78657450491325e-06,9.58446322456135e-07,2.10606327633471e-06,6.11075035587895e-06,1.31277476211867e-06
"131411",0.000552433673709043,0.00018260862907067,0.000100112104350065,0.000274262808195251,0.00019090359289856,0.00838417577852129,0.000110518972534038,0.00279666642832863,0.00217355064908768,0.000475796251927228,0.0129635654443991,0.000399348290052885,0.000189324601617041,1.5760529813414e-05,0.000567246026103024,0.00062061030345355,1.25649889328377e-05,0.000591875240596778,6.0794877270303e-05,0.000696122984238392,3.96366578282589e-05,7.40430077045314e-05,6.53544935622589e-05,6.29627304616249e-05,0.000137768979419899,8.91051351806696e-05,0.00011271408683658,0.00645753031736931,3.00421384622631e-05,0.000694984235895611,1.54824471869611e-05,6.46489357530401e-05,2.68355737761703e-05,0.000713558081769616,0.000126382603633032,0.00291911471988599,8.1090574135237e-05,0.00120835670057874,0.00192903575140146,2.0614948020822e-05,0.896607078304425,0.00102222776804441,0.0165952240303987,0.00468875207312029,0.000255618234348495,0.00144845544767597,0.000126503690081958,0.00187225944028787,0.000823984080529354,0.00219265251782111,0.00076535566690584,6.6774286222012e-05,0.000776788873452431,0.000190182668292415,0.0141825073427134,0.00164260470090077,0.00138446786305477,0.000376445210531791,0.00425447376518599,8.36727741666896e-05,0.000374532419515062,0.00199117780343267,0.00201029922093796,4.04575239932535e-05
"89594",2.66797490445736e-07,1.61737646777967e-08,7.05028186260669e-09,1.76375887459681e-08,5.49777790088673e-09,2.64903549668669e-07,7.54880741247003e-09,5.60421109556861e-08,1.1523800433573e-07,1.08280283190242e-08,2.27654684016163e-07,5.89170537428692e-08,1.20712548730545e-08,1.08383101113755e-09,3.98055959878307e-07,0.999963620645069,9.47324064436635e-10,2.68425981173636e-07,4.46392339061377e-09,1.09373576001966e-06,2.79091521495695e-09,4.63808294196542e-09,4.05993377345181e-09,6.32899444354016e-09,1.37081596433875e-08,9.83850552055544e-09,7.93980829394997e-09,1.46112884214949e-07,1.95881234339691e-09,3.77705127680381e-06,1.01655752846716e-09,7.09368930888552e-09,1.88870675893863e-09,3.19587197073255e-08,5.96127316627482e-09,6.04395877143446e-07,5.21517210003258e-09,4.7843276250803e-08,5.18754852263925e-08,2.28736990426942e-09,9.57683875075012e-07,1.4087534576452e-07,2.15969455682632e-06,8.09236810672961e-07,1.01910965298908e-08,2.51051263152119e-07,4.89089466994075e-09,2.68001120935621e-06,8.50429794494465e-09,2.74272878311592e-08,2.1737237043636e-07,4.17979500823063e-09,2.87296000041022e-08,5.56558960606691e-09,1.85251852547278e-06,2.10409647791624e-07,2.1689528087848e-06,1.03067131540578e-08,1.61777639865564e-05,5.63253521071126e-09,8.77857116812082e-07,5.68814627143513e-08,1.43490272150959e-07,3.09119229711219e-09
